FID	IID	Outcome	Mediator
FID 4032	IID 9032	5.244941521475047	3.7671885491372312
FID 4033	IID 9033	10.41125321623967	8.824418873268032
FID 4034	IID 9034	-12.902358374437144	-14.375792030607634
FID 4035	IID 9035	15.552070877361977	8.57999444365683
FID 4036	IID 9036	-12.002014190224614	-13.802694029020511
FID 4037	IID 9037	13.067477286942667	13.811329008649572
FID 4038	IID 9038	-4.998367771829708	-0.4406761608021301
FID 4039	IID 9039	12.111658737104612	4.417541502611069
FID 4040	IID 9040	0.15494653304850003	-6.9127643655894015
FID 4041	IID 9041	-6.434147623356036	-0.9055776873522321
FID 4042	IID 9042	9.301268589777619	8.236076545984464
FID 4043	IID 9043	12.5259755131117	7.87243850791783
FID 4044	IID 9044	1.7817059111057199	-2.2333332228427
FID 4045	IID 9045	15.765882564473515	9.62100622256329
FID 4046	IID 9046	7.627430670654851	6.690907219828681
FID 4047	IID 9047	-1.8506320953099544	2.246339592151552
FID 4048	IID 9048	1.353119359741854	2.47310747742128
FID 4049	IID 9049	-5.50591024990903	3.811878133902727
FID 4050	IID 9050	11.791776671375946	2.7093210053344405
FID 4051	IID 9051	7.735321338751479	3.8345888165480018
FID 4052	IID 9052	-1.835429039264026	-0.5320383826209261
FID 4053	IID 9053	6.495611058638639	1.4421672845449531
FID 4054	IID 9054	11.641990375778555	2.3326367721067984
FID 4055	IID 9055	1.4551615042216912	3.884685860387644
FID 4056	IID 9056	-15.655035745712576	-17.285982009591702
FID 4057	IID 9057	-1.3178843663874078	-6.786634320770549
FID 4058	IID 9058	-8.787443687152326	-8.533051878318831
FID 4059	IID 9059	5.117168501234675	2.281317567064489
FID 4060	IID 9060	0.08887327830009406	1.1794703336247352
FID 4061	IID 9061	-8.942722958538846	-9.633065150787008
FID 4062	IID 9062	-3.4650309233107515	-2.254874559786682
FID 4063	IID 9063	-5.932662507029442	0.591480466670629
FID 4064	IID 9064	0.21242309084437627	6.441286837390575
FID 4065	IID 9065	-6.961969181517022	-2.975969955996139
FID 4066	IID 9066	-5.024927609244425	-7.360023641062934
FID 4067	IID 9067	-7.697801615259351	-11.505162667524193
FID 4068	IID 9068	9.557050752578725	8.56665363145933
FID 4069	IID 9069	-4.367118526080998	-0.9547860968025683
FID 4070	IID 9070	-17.869676296377822	-7.617519099471533
FID 4071	IID 9071	-0.8194236584732252	1.9778779654334997
FID 4072	IID 9072	7.134854505919446	1.9837586110685073
FID 4073	IID 9073	9.98752429482155	3.889452878873926
FID 4074	IID 9074	-0.5918231421420694	0.7289012317179155
FID 4075	IID 9075	0.626627740879818	-2.60305182795439
FID 4076	IID 9076	-4.067397622873664	3.0559092458512778
FID 4077	IID 9077	-8.159269554970638	-13.099033156147577
FID 4078	IID 9078	1.0343108621271973	-2.149839116844437
FID 4079	IID 9079	-22.89608431070168	-18.141661820588368
FID 4080	IID 9080	-5.95033548096659	-9.900118518223357
FID 4081	IID 9081	4.391824342024862	2.6490128969006914
FID 4082	IID 9082	4.762398598489305	7.475182788167523
FID 4083	IID 9083	13.421576626870907	5.495964022473023
FID 4084	IID 9084	3.7412764646709853	0.9732158033495161
FID 4085	IID 9085	18.32505967101626	11.765376016452958
FID 4086	IID 9086	-0.041957068741189874	-4.01977012643447
FID 4087	IID 9087	11.996408271455786	7.538260511297823
FID 4088	IID 9088	-7.7093300540548055	-7.474599666003648
FID 4089	IID 9089	1.408793907076042	1.1835633365354994
FID 4090	IID 9090	-6.072757627516019	-9.645003590969235
FID 4091	IID 9091	-13.600520642536855	-13.743018899361463
FID 4092	IID 9092	-0.8216947860905388	-0.3227629812824482
FID 4093	IID 9093	18.327608901563124	10.893860737386026
FID 4094	IID 9094	11.148834222496593	7.826282528542563
FID 4095	IID 9095	8.68856371218202	1.0685945218798434
FID 4096	IID 9096	6.1291526193204735	6.909687636607266
FID 4097	IID 9097	16.86248612301473	11.63000327793395
FID 4098	IID 9098	10.76212882154935	5.710183818970108
FID 4099	IID 9099	-3.1088551193084584	-7.296175155366047
FID 4100	IID 9100	-1.4644737925498008	5.28872330629979
FID 4101	IID 9101	-7.427413823887017	0.30098381295425947
FID 4102	IID 9102	12.579154153031894	11.31157423869148
FID 4103	IID 9103	12.257740578363872	7.143807491368634
FID 4104	IID 9104	1.413516449553325	-3.153202634380902
FID 4105	IID 9105	-3.5238850929133183	-2.9001046356100586
FID 4106	IID 9106	6.496607075214226	2.8523920858072715
FID 4107	IID 9107	-0.10070454126643424	-2.9495945398271113
FID 4108	IID 9108	-1.9207331804262258	-2.85729187022673
FID 4109	IID 9109	-1.603815153921274	-6.985810841475171
FID 4110	IID 9110	-12.686814241360324	-5.560804005781274
FID 4111	IID 9111	-1.0876230657406616	-1.2756217894803914
FID 4112	IID 9112	-1.1780435195537315	2.2526356343182647
FID 4113	IID 9113	-6.89525040887236	-1.9399175621920086
FID 4114	IID 9114	16.233470933524877	8.080713467565383
FID 4115	IID 9115	10.530806311201399	9.199171208716997
FID 4116	IID 9116	9.577738040271147	5.584307334951706
FID 4117	IID 9117	-4.422988402100861	-4.612368962877414
FID 4118	IID 9118	-11.13513256635925	-14.219479033210785
FID 4119	IID 9119	-2.632998155848401	-0.8578296176859084
FID 4120	IID 9120	-2.9441096497630577	-1.512752512832443
FID 4121	IID 9121	-2.4645212772664955	-2.2824928829208355
FID 4122	IID 9122	-11.44778769002481	-9.317981733806874
FID 4123	IID 9123	-1.4213356770912178	-6.042069645772427
FID 4124	IID 9124	-4.592950295446528	-6.8598583620199385
FID 4125	IID 9125	1.7159455027077977	-0.5899669168311252
FID 4126	IID 9126	-3.443887347462976	-11.149942085526218
FID 4127	IID 9127	1.578958186785605	-1.2782441839056933
FID 4128	IID 9128	2.2328614439673315	-2.868962673270362
FID 4129	IID 9129	20.100772589734266	8.993967088208192
FID 4130	IID 9130	-19.460590718395025	-19.857387982224466
FID 4131	IID 9131	-15.90888817751221	-15.935873472041697
FID 4132	IID 9132	-11.715217665906298	-13.075456490922837
FID 4133	IID 9133	-4.314539246683124	3.7761475742782373
FID 4134	IID 9134	-2.298396143141568	-4.897803350287219
FID 4135	IID 9135	0.1732612161142073	0.42315257383696014
FID 4136	IID 9136	5.482463644854835	0.18775807034870162
FID 4137	IID 9137	-2.694513653361051	-5.807810554597158
FID 4138	IID 9138	14.133067210584727	5.214457691935169
FID 4139	IID 9139	4.048694962927895	6.254918853163135
FID 4140	IID 9140	-4.872120194094363	-6.814909060127059
FID 4141	IID 9141	-5.62411212308325	-5.428341506625541
FID 4142	IID 9142	-8.86180543303092	-7.021287869957452
FID 4143	IID 9143	4.553693495813724	1.3168802024610509
FID 4144	IID 9144	-5.692131080454813	-4.911365651988757
FID 4145	IID 9145	2.0657367377498383	4.029379232710201
FID 4146	IID 9146	-22.8645237534766	-17.14276477946613
FID 4147	IID 9147	3.3809762989388448	3.2239281808776834
FID 4148	IID 9148	-11.88688941173515	-6.651754823653354
FID 4149	IID 9149	7.8275140479719765	8.738987513907198
FID 4150	IID 9150	-8.396768824807257	-9.605094303143767
FID 4151	IID 9151	13.638925637396706	12.54295656600491
FID 4152	IID 9152	-1.0216020210795507	-0.3814928844543064
FID 4153	IID 9153	14.92930760219468	13.265919358340499
FID 4154	IID 9154	-3.260983229259228	-3.671884443505684
FID 4155	IID 9155	7.344950882585198	7.653230684363685
FID 4156	IID 9156	9.172989094134987	6.442642695308767
FID 4157	IID 9157	-12.050144740771957	-12.685759579843968
FID 4158	IID 9158	2.048316830824341	1.8699517060620487
FID 4159	IID 9159	-7.7049953936158095	-5.49659634026637
FID 4160	IID 9160	14.575732318982324	9.338737028516999
FID 4161	IID 9161	2.8951305114236603	0.29172774518005395
FID 4162	IID 9162	-2.0805475036868377	0.8425232209557731
FID 4163	IID 9163	20.28399693567772	12.9093126777153
FID 4164	IID 9164	-12.394060008399554	-13.254055021945193
FID 4165	IID 9165	-3.6559577825294642	0.4499403568181528
FID 4166	IID 9166	14.6842639671743	0.881547644621652
FID 4167	IID 9167	3.1831482863086005	6.5464569724773405
FID 4168	IID 9168	1.4156265624888253	6.704355318332608
FID 4169	IID 9169	10.748009217771038	-1.5047118246541462
FID 4170	IID 9170	1.3387700800084659	3.4902495959839057
FID 4171	IID 9171	8.480565540621143	3.6688327832230145
FID 4172	IID 9172	7.389169054496627	5.611547595452967
FID 4173	IID 9173	9.785504558426107	11.434746729094654
FID 4174	IID 9174	20.54830870421871	14.503807010704243
FID 4175	IID 9175	-7.742665704167315	-3.2253405615360524
FID 4176	IID 9176	-4.2699309530288705	-7.311113783541173
FID 4177	IID 9177	-7.7549976236401985	-5.022630343636093
FID 4178	IID 9178	-6.562331148738153	-11.35392530408766
FID 4179	IID 9179	-5.282529488141129	-6.575694444885796
FID 4180	IID 9180	-14.58835045248189	-10.265835087701717
FID 4181	IID 9181	-9.349705764590855	-11.01201306355115
FID 4182	IID 9182	7.284819338813035	6.568048441418995
FID 4183	IID 9183	3.728334062712193	-4.732064861839086
FID 4184	IID 9184	4.967884939222939	-4.52439211624205
FID 4185	IID 9185	2.23667032111794	4.049664484260732
FID 4186	IID 9186	27.25036344096072	19.04161329968636
FID 4187	IID 9187	-23.86498069635788	-12.743178518238333
FID 4188	IID 9188	-1.1281133543910302	-4.9013556288070115
FID 4189	IID 9189	4.578532909032662	0.5541157762918849
FID 4190	IID 9190	8.298869602356042	7.818455964026807
FID 4191	IID 9191	7.032217041027566	4.457795235742138
FID 4192	IID 9192	8.960804790067021	8.769815616419214
FID 4193	IID 9193	-17.638208913846906	-12.023660199104748
FID 4194	IID 9194	11.049596746584612	4.876969842530185
FID 4195	IID 9195	5.734938336129997	4.522566512291218
FID 4196	IID 9196	-6.499402549575936	-11.178109001885522
FID 4197	IID 9197	1.0659400161883446	5.697649694478895
FID 4198	IID 9198	-1.7218120122287748	-4.006532544918994
FID 4199	IID 9199	-9.478530804698472	-2.5572541157867867
FID 4200	IID 9200	6.861568146672967	7.858937033828869
FID 4201	IID 9201	18.11658810609328	8.975316690919142
FID 4202	IID 9202	1.0371211148043025	3.487876430528357
FID 4203	IID 9203	16.848031562135883	9.113227884088968
FID 4204	IID 9204	-0.9888915738677111	0.17716376792636002
FID 4205	IID 9205	8.343332034977818	10.523623594898329
FID 4206	IID 9206	-12.47775212316248	-12.513725184254586
FID 4207	IID 9207	-3.5194001175460032	-1.9341975647624192
FID 4208	IID 9208	-0.43245398196348356	-1.5952650015736305
FID 4209	IID 9209	5.134885237419425	3.9249966141742654
FID 4210	IID 9210	9.516720564146949	1.3732369392589003
FID 4211	IID 9211	13.50549475517549	4.270678449379933
FID 4212	IID 9212	-12.147006571639551	-10.260955539926108
FID 4213	IID 9213	6.0695034330191255	-5.3881512578586905
FID 4214	IID 9214	24.934125809032725	24.756853227337892
FID 4215	IID 9215	-0.15619498781280194	-0.4090966513198877
FID 4216	IID 9216	8.569913424464364	4.140555173785932
FID 4217	IID 9217	8.651035927029737	7.725476164996964
FID 4218	IID 9218	-4.0697999537057985	-5.095217795795046
FID 4219	IID 9219	4.002408081132089	11.073433009120134
FID 4220	IID 9220	12.904580312921466	7.405843792929693
FID 4221	IID 9221	6.688316758577694	3.37027303314955
FID 4222	IID 9222	-16.55562062091314	-14.07784522323073
FID 4223	IID 9223	3.3710486317380686	-0.15430016687737202
FID 4224	IID 9224	10.948852163623346	5.4212811137174235
FID 4225	IID 9225	-13.8329408352122	-10.379816734644287
FID 4226	IID 9226	7.950148719548427	3.9582624230297707
FID 4227	IID 9227	13.930446962584382	9.257771160281058
FID 4228	IID 9228	-24.686847043438902	-19.620341885436584
FID 4229	IID 9229	17.14756412845113	12.536131064809332
FID 4230	IID 9230	2.163283165595266	2.316293622453844
FID 4231	IID 9231	2.407571544283435	-2.5133152379217685
FID 4232	IID 9232	10.679725275872766	5.468868142561204
FID 4233	IID 9233	-3.1395212149663547	-1.8861713203881918
FID 4234	IID 9234	4.268265136215933	7.977954462209203
FID 4235	IID 9235	-9.460760561585307	-7.6472134676425965
FID 4236	IID 9236	5.645409234638701	4.7870587245892
FID 4237	IID 9237	1.7096944948969013	-0.7617370701395552
FID 4238	IID 9238	5.273047387927994	11.235552152171206
FID 4239	IID 9239	-4.580055809270521	1.1291478785504023
FID 4240	IID 9240	-1.6078100746462773	-2.3052595723156903
FID 4241	IID 9241	-3.7704425956932446	-5.986606256741619
FID 4242	IID 9242	-4.645874632486515	1.7607615651798585
FID 4243	IID 9243	6.641757790104959	6.2085768939621415
FID 4244	IID 9244	-3.2398881235740715	-1.3009422443787786
FID 4245	IID 9245	14.358047949130036	13.16709399112943
FID 4246	IID 9246	-1.9981592228525742	-3.9399996358013847
FID 4247	IID 9247	9.536456793352913	7.266095588446708
FID 4248	IID 9248	3.799529550992675	-2.716356876262995
FID 4249	IID 9249	5.3294103351458775	0.9803819839612418
FID 4250	IID 9250	-5.318722576164913	2.610250267068152
FID 4251	IID 9251	21.937039700497184	17.2487332006349
FID 4252	IID 9252	-0.9518468191067679	1.692825010190754
FID 4253	IID 9253	-15.939939822831214	-7.437063164844632
FID 4254	IID 9254	-5.664607195656842	-5.039180586431981
FID 4255	IID 9255	13.482232310482138	10.31147524794611
FID 4256	IID 9256	-9.420668203626624	-8.176901787567427
FID 4257	IID 9257	8.813079498909264	3.0639538462238556
FID 4258	IID 9258	-20.625813548056694	-17.5688098761341
FID 4259	IID 9259	-1.7801645924876777	0.7002630972820096
FID 4260	IID 9260	-1.7512921921747284	-6.339111013419589
FID 4261	IID 9261	4.369043803341664	7.023855281799146
FID 4262	IID 9262	-12.0075463116645	-11.707869065968
FID 4263	IID 9263	-9.18240360294481	-9.774321793411907
FID 4264	IID 9264	4.219648108242639	3.4574423041225115
FID 4265	IID 9265	30.30962993945668	23.406824767979913
FID 4266	IID 9266	20.1066433901107	14.460085006301187
FID 4267	IID 9267	-10.851170884245319	-3.3897175831681556
FID 4268	IID 9268	12.223562776600563	6.318621943002783
FID 4269	IID 9269	-9.631677973147143	-12.431013377855534
FID 4270	IID 9270	-2.9117758518673225	-4.099534812819447
FID 4271	IID 9271	-1.5019966051583695	0.06144324232517828
FID 4272	IID 9272	-5.8874080991529425	-9.553592059932203
FID 4273	IID 9273	0.7147561514788985	-0.9241310173396982
FID 4274	IID 9274	0.4171009511140762	1.0258235707458765
FID 4275	IID 9275	6.353775775277425	6.116887643027973
FID 4276	IID 9276	-2.429048074743883	-1.1015807257093209
FID 4277	IID 9277	-5.835447541962921	-5.9677608192292215
FID 4278	IID 9278	-10.370841408463763	-8.564381561270093
FID 4279	IID 9279	15.31691757184998	14.495683223410571
FID 4280	IID 9280	-8.98950729899706	-9.277562363200277
FID 4281	IID 9281	9.08655388439196	1.294815019174139
FID 4282	IID 9282	-5.268699751543411	-1.150668996779596
FID 4283	IID 9283	-7.490556329657217	-5.298369406817535
FID 4284	IID 9284	-9.945474227205034	-10.741043344617427
FID 4285	IID 9285	17.762677681881346	18.88947717220229
FID 4286	IID 9286	1.8427951429199716	-4.762887358137184
FID 4287	IID 9287	11.625124673428926	7.384477033405384
FID 4288	IID 9288	2.5733704903467824	-4.762250135515032
FID 4289	IID 9289	1.6839319082067181	-0.6228057934617273
FID 4290	IID 9290	13.020040309166866	11.4142750891435
FID 4291	IID 9291	0.09577780826012616	5.925978819774901
FID 4292	IID 9292	10.192269441066378	6.596184604373654
FID 4293	IID 9293	-5.13168884328623	-10.341163361372708
FID 4294	IID 9294	-7.261245666952057	-12.21593410334937
FID 4295	IID 9295	8.586831941313395	2.656455316457434
FID 4296	IID 9296	6.039389237358955	-1.8878262034070625
FID 4297	IID 9297	7.455142035601038	4.4912037390373705
FID 4298	IID 9298	4.742060308103406	1.7910367628239539
FID 4299	IID 9299	2.961758635622055	-1.6961689069344925
FID 4300	IID 9300	9.860698088342279	7.184299508181686
FID 4301	IID 9301	3.662069073834477	2.8957831950541477
FID 4302	IID 9302	-5.781291799568048	-5.126455520376835
FID 4303	IID 9303	-16.55610143480206	-10.5985081372413
FID 4304	IID 9304	11.522593776005158	13.440833741524216
FID 4305	IID 9305	-5.236537020427631	-3.1270192018155973
FID 4306	IID 9306	-5.4553608925712895	-14.00247086464146
FID 4307	IID 9307	17.485778024255122	3.0761714677126575
FID 4308	IID 9308	-7.749853669273427	-5.075135244215933
FID 4309	IID 9309	1.515411808679239	1.9996734854693785
FID 4310	IID 9310	-15.49162639326729	-15.39682188003637
FID 4311	IID 9311	-4.9758735676307	-7.180849168170976
FID 4312	IID 9312	6.837054614823586	4.69979826475268
FID 4313	IID 9313	-3.848079215886772	-5.405121834904344
FID 4314	IID 9314	13.010546798579798	14.277250173238109
FID 4315	IID 9315	9.102307091913985	4.276511950979483
FID 4316	IID 9316	20.129680098966066	10.76950283522333
FID 4317	IID 9317	-1.6148912629215832	-6.251062972360882
FID 4318	IID 9318	-2.766759601956926	0.13881547714595888
FID 4319	IID 9319	2.108408991443719	0.670829741604754
FID 4320	IID 9320	-6.183150809347297	-7.69615211452455
FID 4321	IID 9321	8.123978354706427	6.618300452841827
FID 4322	IID 9322	10.426946124375444	5.882500719179284
FID 4323	IID 9323	-5.655740767862521	-5.313081560642864
FID 4324	IID 9324	13.952560124929096	8.053522925160062
FID 4325	IID 9325	1.8556489964085547	0.9941450883421066
FID 4326	IID 9326	9.153377164722267	1.8705794911735327
FID 4327	IID 9327	2.6249340317885532	-2.283018635937959
FID 4328	IID 9328	6.470605207162741	3.6990828439611088
FID 4329	IID 9329	4.547618685462554	3.7953017631412327
FID 4330	IID 9330	16.742814616998235	7.7473155237437785
FID 4331	IID 9331	14.518498915449104	2.259374041621685
FID 4332	IID 9332	26.749182432003167	13.418835748330785
FID 4333	IID 9333	1.8116926427741462	3.1104766514010134
FID 4334	IID 9334	5.796287363709366	8.302826634621855
FID 4335	IID 9335	-16.554656650594467	-9.028567880986785
FID 4336	IID 9336	10.631435815300609	10.665811111871324
FID 4337	IID 9337	-7.634424349522141	1.1425406906275526
FID 4338	IID 9338	1.6755729200912026	-1.2038339290895053
FID 4339	IID 9339	10.845090427738896	4.217007303296686
FID 4340	IID 9340	7.983253579186545	14.263550936866546
FID 4341	IID 9341	6.340591981135571	6.0147054305185526
FID 4342	IID 9342	10.907150761093218	7.9495025832658515
FID 4343	IID 9343	-11.29398632004426	-9.825781204776277
FID 4344	IID 9344	0.6111858574488549	-1.078399803329804
FID 4345	IID 9345	-17.506194261321486	-15.328930590799708
FID 4346	IID 9346	-4.851754893683902	-4.727018357259504
FID 4347	IID 9347	-4.951964256012998	-0.792579044058332
FID 4348	IID 9348	18.56147140509158	13.974247525600257
FID 4349	IID 9349	-5.585048922088462	-1.280055843990725
FID 4350	IID 9350	-3.623378308166016	-1.0120983346151222
FID 4351	IID 9351	5.360313579543256	1.2266794860521284
FID 4352	IID 9352	-2.115171758012547	-1.5842671605534169
FID 4353	IID 9353	-2.866379498646488	-3.7360074439494064
FID 4354	IID 9354	14.153707928598038	1.3508710943846765
FID 4355	IID 9355	13.458829088016202	4.226772048097631
FID 4356	IID 9356	16.35066885338056	8.690860369962548
FID 4357	IID 9357	-10.905942965915933	-11.094723497413987
FID 4358	IID 9358	0.8735770844421724	8.78267802388895
FID 4359	IID 9359	-1.3004699040976206	0.396087862286556
FID 4360	IID 9360	2.3783967350553246	2.1727799121902462
FID 4361	IID 9361	8.012227387106106	6.589725261194985
FID 4362	IID 9362	18.31304535700256	11.321598798179986
FID 4363	IID 9363	-10.675389304110034	-9.872828751314847
FID 4364	IID 9364	-20.49542240700955	-10.686076060246357
FID 4365	IID 9365	-6.038122807239563	-9.224791761967492
FID 4366	IID 9366	-4.047743764840183	-6.27743474186431
FID 4367	IID 9367	-2.7451608849634077	3.3440274618062893
FID 4368	IID 9368	10.017432935269978	12.068514955390691
FID 4369	IID 9369	-9.65526205778332	-8.26415820977655
FID 4370	IID 9370	-2.8077415227215736	1.3215225859013051
FID 4371	IID 9371	-0.24655283757167545	2.685766027632301
FID 4372	IID 9372	-5.175288123217488	-2.0879899950394036
FID 4373	IID 9373	8.644182572456643	9.669562889142338
FID 4374	IID 9374	0.41913317442804376	1.639136764334184
FID 4375	IID 9375	8.074072513849261	-1.779018848854201
FID 4376	IID 9376	-6.995023757443804	-7.648589720490728
FID 4377	IID 9377	10.62359796280561	0.30751084552924635
FID 4378	IID 9378	-9.240176928336883	-11.393787193773246
FID 4379	IID 9379	10.88612878477844	5.099887555104424
FID 4380	IID 9380	-3.8616007845660922	-5.751352251569363
FID 4381	IID 9381	6.234996649158511	-2.0541436194997553
FID 4382	IID 9382	2.2156982335513185	7.633387965532216
FID 4383	IID 9383	-2.9203112869276593	-2.080705581558739
FID 4384	IID 9384	6.534043020448403	0.8284673105492621
FID 4385	IID 9385	2.5774690686375097	0.14598684610978774
FID 4386	IID 9386	-0.39637299812751614	-5.614354476405305
FID 4387	IID 9387	10.567817220329882	10.251220175522025
FID 4388	IID 9388	2.641025310502197	-1.9044356265897364
FID 4389	IID 9389	10.691050740915118	9.11244997568127
FID 4390	IID 9390	-12.945006523685128	-9.373650349123281
FID 4391	IID 9391	-0.02898522572784512	-7.1136412928869905
FID 4392	IID 9392	-10.999972379720408	-2.6862153532118724
FID 4393	IID 9393	-15.165100037334843	-6.423387208454965
FID 4394	IID 9394	1.609178133903662	4.0804795726457055
FID 4395	IID 9395	-3.7117167299529745	-5.483093859735582
FID 4396	IID 9396	-5.039805880170195	-8.271802198131496
FID 4397	IID 9397	-5.554358083391791	-9.066651937506007
FID 4398	IID 9398	-1.3934583811961412	3.1863147047090115
FID 4399	IID 9399	7.3682959559018935	4.675030372927493
FID 4400	IID 9400	8.876329143681556	5.1780401698261755
FID 4401	IID 9401	-8.483289213363749	-10.95495143787906
FID 4402	IID 9402	-0.3906968923301406	-9.671547434137455
FID 4403	IID 9403	4.097546207014005	4.062806469976726
FID 4404	IID 9404	7.8412055340598235	8.17282039860037
FID 4405	IID 9405	8.267385081596792	-3.3855349638941283
FID 4406	IID 9406	2.6237971018254322	-2.811251124404817
FID 4407	IID 9407	10.753670365342936	6.750521535501029
FID 4408	IID 9408	-14.829886364703338	-11.847295452574501
FID 4409	IID 9409	-3.6711978080137735	-9.662022924783686
FID 4410	IID 9410	8.382608596547493	9.049802644783007
FID 4411	IID 9411	18.101224707080316	5.209207318093812
FID 4412	IID 9412	-19.57392796912075	-17.672637469685036
FID 4413	IID 9413	-5.557758229652773	-2.4217334776066624
FID 4414	IID 9414	-21.56625901340192	-17.047995353868796
FID 4415	IID 9415	-14.831494196671958	-11.581942506170428
FID 4416	IID 9416	-3.177205251682551	-4.144382723358534
FID 4417	IID 9417	6.061446883267967	6.807751475385409
FID 4418	IID 9418	-2.7516367936096806	2.2903724831567076
FID 4419	IID 9419	7.920889931499131	7.630679509117243
FID 4420	IID 9420	-5.630132288326507	-5.5559916820445245
FID 4421	IID 9421	-7.495873504954577	-5.174556672837417
FID 4422	IID 9422	3.144905919984813	3.8878128927505458
FID 4423	IID 9423	-14.320659957844079	-14.051259104429391
FID 4424	IID 9424	12.41468095697921	10.311850332020917
FID 4425	IID 9425	-2.45343979347134	-1.6792194672022482
FID 4426	IID 9426	-12.296750537772702	-11.426404667325853
FID 4427	IID 9427	-7.68634936457177	0.162114371953213
FID 4428	IID 9428	6.327112188827888	6.040351077321563
FID 4429	IID 9429	-15.447939248163795	-7.183758509714066
FID 4430	IID 9430	4.076123516511497	1.25347874574727
FID 4431	IID 9431	2.6603918295173465	2.3520466059726397
FID 4432	IID 9432	14.276245387932297	7.510479681594602
FID 4433	IID 9433	1.6594541846509834	0.11980890510522935
FID 4434	IID 9434	-16.59704362033589	-10.680273011914988
FID 4435	IID 9435	-14.125197603908132	-13.351617487252996
FID 4436	IID 9436	-6.87592357986282	-11.52838900521485
FID 4437	IID 9437	3.549744924232411	1.96253899528603
FID 4438	IID 9438	5.948293728888308	3.1987753577967615
FID 4439	IID 9439	6.428700730515738	3.9599212089201723
FID 4440	IID 9440	12.538105490234601	8.786821483248767
FID 4441	IID 9441	17.00621454881954	8.265096247602514
FID 4442	IID 9442	-5.296529234494598	0.31377349134382015
FID 4443	IID 9443	-5.980193632290025	-7.453039187670607
FID 4444	IID 9444	2.2527092966635376	3.012193462267357
FID 4445	IID 9445	-1.1355668428173802	-5.016417609838611
FID 4446	IID 9446	-1.244724621133713	0.4980901052793705
FID 4447	IID 9447	1.1680249768084956	5.854452889268044
FID 4448	IID 9448	4.320554092901711	5.785895763580546
FID 4449	IID 9449	-13.673531113178017	-14.060481995555637
FID 4450	IID 9450	-13.116622372688486	-17.476327109884608
FID 4451	IID 9451	-14.05055021991767	-11.988460886894444
FID 4452	IID 9452	5.045488400331874	4.539193206056381
FID 4453	IID 9453	-7.094607131035697	-0.5235036549175547
FID 4454	IID 9454	-16.49679191504171	-9.522616271404932
FID 4455	IID 9455	-4.5373285756736355	-15.13366055725929
FID 4456	IID 9456	9.83250447976887	11.060121259272623
FID 4457	IID 9457	-11.18632994816815	-6.260986889209305
FID 4458	IID 9458	-10.031845281371801	-2.1613309080446403
FID 4459	IID 9459	-3.8075297946535356	-2.47626494017896
FID 4460	IID 9460	1.375702940161343	-0.4846817639967085
FID 4461	IID 9461	2.4447264655043006	0.07498389594262189
FID 4462	IID 9462	10.8646919085303	4.366550407102655
FID 4463	IID 9463	16.337119884917648	12.534135276212602
FID 4464	IID 9464	-9.593843433658359	-7.544402495277463
FID 4465	IID 9465	7.2489658887205985	4.477814758010126
FID 4466	IID 9466	-0.7894163233054767	-3.3801451883452
FID 4467	IID 9467	1.5187446509129807	-4.603921023516915
FID 4468	IID 9468	7.347729837255569	8.980891628374849
FID 4469	IID 9469	-10.595125800295584	-9.243739798486187
FID 4470	IID 9470	0.19769108127184576	-1.5318874678223104
FID 4471	IID 9471	-7.739163664489864	-4.581652079473239
FID 4472	IID 9472	-9.822598309768804	-0.34952297783923214
FID 4473	IID 9473	10.845554495097291	9.676037842648832
FID 4474	IID 9474	-1.474050253122349	0.5168754444608268
FID 4475	IID 9475	3.313592908698009	4.284384622344485
FID 4476	IID 9476	1.387723255526032	-0.2160370268446501
FID 4477	IID 9477	10.711225016048866	5.124325084023088
FID 4478	IID 9478	27.36503232450535	18.66047405605815
FID 4479	IID 9479	-9.482740535375862	-12.654310263794468
FID 4480	IID 9480	-7.424648703435812	-3.571256678629365
FID 4481	IID 9481	17.76107755524572	11.92260610851589
FID 4482	IID 9482	-4.627883147276979	-6.233732289260104
FID 4483	IID 9483	-12.588986666544077	-13.703037022133572
FID 4484	IID 9484	3.1005079082490274	1.0465512476357621
FID 4485	IID 9485	5.782076925053842	6.386290922722187
FID 4486	IID 9486	-3.733324133547024	-7.307243251847477
FID 4487	IID 9487	4.025074998007274	4.644916149613081
FID 4488	IID 9488	-5.671512203061502	-6.1097324723864705
FID 4489	IID 9489	6.652732893772615	-1.6063443165558688
FID 4490	IID 9490	21.920183157897842	17.768397915052446
FID 4491	IID 9491	5.256709074117823	10.251900500335083
FID 4492	IID 9492	4.979608988126853	-1.1038638099930655
FID 4493	IID 9493	13.742675470757263	7.311797819979991
FID 4494	IID 9494	1.0132132622279262	-4.142983948397484
FID 4495	IID 9495	-6.063917351309334	-12.467496787499355
FID 4496	IID 9496	2.984255128904157	0.24750741090908734
FID 4497	IID 9497	6.958004210901292	-2.7075339607625093
FID 4498	IID 9498	-2.476448266730632	0.5853427425674811
FID 4499	IID 9499	-1.2233107556649538	-2.1104206274300106
FID 4500	IID 9500	18.715154860952687	13.316905928053234
FID 4501	IID 9501	4.653942122153776	-2.96144937160799
FID 4502	IID 9502	-7.19235671277007	-4.901268508269104
FID 4503	IID 9503	-4.753981650919133	-2.217195778278488
FID 4504	IID 9504	-21.661025560314638	-13.637577426062478
FID 4505	IID 9505	8.74281358570612	8.29783947336641
